StockCode,Description,QuantityTotal,QuantityAvg,QuantityStd,N_NonZeroDemandPeriods,MinWeek,MaxWeek,N_DemandPeriods,ADI,COV2,demand_type
23102,SILVER HEARTS TABLE DECORATION,1288,47.7037037037037,35.871367213349785,27,201119,201148,30,1.1111111111111112,0.7519618903419598,Eratic
23103,JINGLE BELL HEART DECORATION,4052,130.70967741935485,102.52128024574122,31,201119,201149,31,1.0,0.7843434569639629,Eratic
23104,IVORY CAFE HANGING LAMP ,118,4.916666666666667,7.033563427790612,24,201119,201149,31,1.2916666666666667,1.430555273448938,Eratic
23106,ZINC HEARTS PLANT POT HOLDER,279,11.16,8.508231308562316,25,201119,201149,31,1.24,0.7623863179715337,Eratic
23107,WHITE HEARTS WIRE PLANT POT HOLDER,359,13.296296296296296,13.052600138300813,27,201119,201149,31,1.1481481481481481,0.9816718766967185,Eratic
23108,SET OF 10 LED DOLLY LIGHTS,2157,69.58064516129032,90.35366592583037,31,201119,201149,31,1.0,1.2985459636999266,Eratic
23109,PACK OF SIX LED TEA LIGHTS,2305,76.83333333333333,63.19323585219596,30,201119,201149,31,1.0333333333333334,0.8224716162975614,Eratic
23110,PARISIENNE KEY CABINET ,651,21.0,13.411437904515187,31,201119,201149,31,1.0,0.6386399002150089,Eratic
23111,PARISIENNE SEWING BOX,288,9.290322580645162,12.231635345521319,31,201119,201149,31,1.0,1.3165996378859752,Eratic
23112,PARISIENNE CURIO CABINET,514,16.580645161290324,9.006568690122364,31,201119,201149,31,1.0,0.5431977225560181,Eratic
23118,PARISIENNE JEWELLERY DRAWER ,763,24.612903225806452,25.49729060031652,31,201119,201149,31,1.0,1.0359318592527027,Eratic
23119,PACK OF 6 LARGE FRUIT STRAWS ,2247,86.42307692307692,100.69406062997878,26,201124,201149,26,1.0,1.1651293174808404,Eratic
23120,PACK OF 6 SMALL FRUIT STRAWS,1644,65.76,92.64460768621848,25,201124,201149,26,1.04,1.408829192308675,Eratic
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2506,100.24,136.2067301323005,25,201124,201149,26,1.04,1.358806166523349,Eratic
23122,PARTY CHARMS 50 PIECES,2250,90.0,129.83065893693987,25,201124,201149,26,1.04,1.4425628770771097,Eratic
23123,COCKTAIL SWORDS 50 PIECES,930,38.75,57.09964592900197,24,201124,201149,26,1.0833333333333333,1.473539249780696,Eratic
23124,18PC WOODEN CUTLERY SET DISPOSABLE,567,37.8,67.99180622902817,15,201124,201144,21,1.4,1.798725032513973,Lumpy
23125,6PC WOOD PLATE SET DISPOSABLE,459,27.0,74.17631023446772,17,201124,201148,25,1.4705882352941178,2.7472707494247306,Lumpy
23126,FELTCRAFT GIRL AMELIE KIT,1098,26.78048780487805,25.14210829974482,41,201109,201149,41,1.0,0.9388218946170652,Eratic
23127,FELTCRAFT GIRL NICOLE KIT,724,18.1,15.046594299043223,40,201109,201149,41,1.025,0.8313035524333272,Eratic
23128,FELTCRAFT BOY JEAN-PAUL KIT,446,11.435897435897436,10.654366220857588,39,201109,201149,41,1.0512820512820513,0.9316598264875469,Eratic
23129,HEART SHAPED HOLLY WREATH,949,36.5,39.0991048490883,26,201120,201149,30,1.1538461538461537,1.0712083520298163,Eratic
23130,MISTLETOE HEART WREATH GREEN,953,34.035714285714285,31.233270654339037,28,201117,201148,32,1.1428571428571428,0.9176616771474219,Eratic
23131,MISTLETOE HEART WREATH CREAM,924,28.0,51.151124132319914,33,201117,201149,33,1.0,1.8268258618685684,Eratic
23132,SMALL IVORY HEART WALL ORGANISER,1030,32.1875,39.21523527175829,32,201116,201149,34,1.0625,1.2183374065012285,Eratic
23133,LARGE IVORY HEART WALL ORGANISER,781,23.666666666666668,36.85161687995069,33,201116,201149,34,1.0303030303030303,1.5571105723922827,Eratic
23134,LARGE ZINC HEART WALL ORGANISER,1173,65.16666666666667,129.95440376848924,18,201116,201138,23,1.2777777777777777,1.9941852240688884,Eratic
23135,SMALL ZINC HEART WALL ORGANISER,1642,71.3913043478261,140.7643870026128,23,201116,201149,34,1.4782608695652173,1.9717301468088273,Lumpy
23136,IVORY WIRE SWEETHEART LETTER TRAY,135,6.136363636363637,4.642407570641342,22,201116,201149,34,1.5454545454545454,0.7565404929934038,Lumpy
23137,ZINC WIRE SWEETHEART LETTER TRAY,83,5.928571428571429,7.342859280796713,14,201116,201149,34,2.4285714285714284,1.2385545774837827,Lumpy
23138,SINGLE WIRE HOOK IVORY HEART,872,25.647058823529413,47.402136732903934,34,201116,201149,34,1.0,1.848248450594878,Eratic
23139,SINGLE WIRE HOOK PINK HEART,403,18.318181818181817,52.2552219888905,22,201116,201149,34,1.5454545454545454,2.8526423914530796,Lumpy
23140,TRIPLE WIRE HOOK IVORY HEART,170,6.8,7.516648189186456,25,201116,201145,30,1.2,1.1053894395862436,Eratic
23141,TRIPLE WIRE HOOK PINK HEART,79,4.9375,5.208566661440234,16,201116,201149,34,2.125,1.0548995770005538,Lumpy
23142,IVORY WIRE KITCHEN ORGANISER,119,5.666666666666667,13.089435944047906,21,201116,201147,32,1.5238095238095237,2.3099004607143363,Lumpy
23143,ZINC WIRE KITCHEN ORGANISER,30,3.75,5.007137762377681,8,201118,201149,32,4.0,1.3352367366340483,Lumpy
23144,ZINC T-LIGHT HOLDER STARS SMALL,5045,148.38235294117646,116.25077769850844,34,201116,201149,34,1.0,0.7834542005449529,Eratic
23145,ZINC T-LIGHT HOLDER STAR LARGE,2073,60.970588235294116,36.95081521560842,34,201116,201149,34,1.0,0.6060432789824826,Eratic
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,751,22.08823529411765,15.321538903360896,34,201116,201149,34,1.0,0.6936515615369779,Eratic
23147,SINGLE ANTIQUE ROSE HOOK IVORY,1855,54.55882352941177,33.02817087428924,34,201116,201149,34,1.0,0.6053680914964065,Eratic
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2131,62.6764705882353,40.151773113219704,34,201116,201149,34,1.0,0.64061956163748,Eratic
23149,ANTIQUE IVORY WIRE BOWL SMALL,88,5.866666666666666,7.91803246363881,15,201118,201148,31,2.066666666666667,1.3496646244838881,Lumpy
23150,IVORY SWEETHEART SOAP DISH,147,5.88,4.1263381667850085,25,201116,201149,34,1.36,0.7017581916301036,Lumpy
23151,ZINC SWEETHEART SOAP DISH,62,5.166666666666667,6.562058065927645,12,201118,201149,32,2.6666666666666665,1.2700757546956731,Lumpy
23152,IVORY SWEETHEART WIRE LETTER RACK ,528,16.0,14.173037783058366,33,201116,201148,33,1.0,0.8858148614411478,Eratic
23153,ZINC SWEETHEART WIRE LETTER RACK,259,8.09375,6.678609933598555,32,201116,201149,34,1.0625,0.8251564396724083,Eratic
23154,SET OF 4 JAM JAR MAGNETS,2671,70.28947368421052,55.533728682100275,38,201112,201149,38,1.0,0.7900717670983941,Eratic
23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,1980,53.513513513513516,64.78538141931129,37,201112,201149,38,1.027027027027027,1.2106359154113726,Eratic
23156,SET OF 5 MINI GROCERY MAGNETS,1648,43.36842105263158,37.24166589346702,38,201112,201149,38,1.0,0.8587277329804288,Eratic
23157,SET OF 6 NATIVITY MAGNETS ,2782,107.0,117.62210676569266,26,201113,201149,37,1.4230769230769231,1.099272025847595,Lumpy
23158,SET OF 5 LUCKY CAT MAGNETS ,2575,67.76315789473684,53.86641846648826,38,201112,201149,38,1.0,0.7949219035831279,Eratic
23159,SET OF 5 PANCAKE DAY MAGNETS,2197,59.37837837837838,48.14927676354914,37,201112,201148,37,1.0,0.8108890488171681,Eratic
23160,REGENCY TEA SPOON,1456,53.925925925925924,43.252324015751256,27,201118,201149,32,1.1851851851851851,0.8020691953470357,Eratic
23161,REGENCY CAKE FORK,1703,58.724137931034484,47.660927806840554,29,201118,201149,32,1.103448275862069,0.8116071088657523,Eratic
23162,REGENCY TEA STRAINER,1412,44.125,36.40520168433927,32,201117,201149,33,1.03125,0.8250470636677455,Eratic
23163,REGENCY SUGAR TONGS,1777,53.84848484848485,38.46761723524835,33,201117,201149,33,1.0,0.7143676807896429,Eratic
23164,REGENCY CAKE SLICE,577,19.233333333333334,21.17038160901367,30,201118,201149,32,1.0666666666666667,1.1007130819244542,Eratic
23165,LARGE CERAMIC TOP STORAGE JAR,3016,97.29032258064517,57.43761459089742,31,201119,201149,31,1.0,0.5903733595218236,Eratic
23166,MEDIUM CERAMIC TOP STORAGE JAR,3539,110.59375,117.07121058045907,32,201103,201149,47,1.46875,1.0585698611400651,Lumpy
23167,SMALL CERAMIC TOP STORAGE JAR ,5322,171.67741935483872,312.67761748023844,31,201119,201149,31,1.0,1.821308933086695,Eratic
23168,CLASSIC CAFE SUGAR DISPENSER,3238,104.45161290322581,61.17997423431812,31,201119,201149,31,1.0,0.5857255099641326,Eratic
23169,CLASSIC GLASS COOKIE JAR,1236,39.87096774193548,55.34301638296915,31,201119,201149,31,1.0,1.3880529998964755,Eratic
23170,REGENCY TEA PLATE ROSES ,6151,198.41935483870967,155.0678935592511,31,201119,201149,31,1.0,0.7815159649385115,Eratic
23171,REGENCY TEA PLATE GREEN ,6150,198.38709677419354,265.7342880171036,31,201119,201149,31,1.0,1.3394736469154818,Eratic
23172,REGENCY TEA PLATE PINK,3769,121.58064516129032,123.50189585415235,31,201119,201149,31,1.0,1.0158022742050208,Eratic
23173,REGENCY TEAPOT ROSES ,2718,87.6774193548387,115.56567745854137,31,201119,201149,31,1.0,1.3180779989752696,Eratic
23174,REGENCY SUGAR BOWL GREEN,2969,95.7741935483871,143.65484321280167,31,201119,201149,31,1.0,1.4999326842697378,Eratic
23175,REGENCY MILK JUG PINK ,3042,104.89655172413794,150.7467945235099,29,201119,201149,31,1.0689655172413792,1.4370996190604164,Eratic
23176,ABC TREASURE BOOK BOX ,2122,51.75609756097561,71.30279815259878,41,201109,201149,41,1.0,1.3776695213273091,Eratic
23177,TREASURE ISLAND BOOK BOX,2515,61.34146341463415,98.30427502303691,41,201109,201149,41,1.0,1.602574662403385,Eratic
23178,JAM CLOCK MAGNET,325,11.206896551724139,15.288602922122898,29,201109,201149,41,1.4137931034482758,1.3642137992048122,Lumpy
23179,CLOCK MAGNET MUM'S KITCHEN,324,12.0,17.970060570935114,27,201109,201149,41,1.5185185185185186,1.4975050475779261,Lumpy
23180,MUM'S KITCHEN CLOCK,121,4.321428571428571,3.801106772824554,28,201109,201149,41,1.4642857142857142,0.8795949556949382,Lumpy
23181,BULL DOG BOTTLE TOP WALL CLOCK,197,5.628571428571429,4.201440329260447,35,201110,201149,40,1.1428571428571428,0.7464487894625159,Eratic
23182,TOILET SIGN OCCUPIED OR VACANT,3763,91.78048780487805,58.668778833005355,41,201109,201149,41,1.0,0.6392293202639435,Eratic
23183,MOTHER'S KITCHEN SPOON REST ,218,6.8125,5.882930474494998,32,201109,201149,41,1.28125,0.863549427448807,Eratic
23184,BULL DOG BOTTLE OPENER,861,21.525,15.62212024744532,40,201109,201149,41,1.025,0.7257663297303285,Eratic
23185,FRENCH STYLE STORAGE JAR JAM,322,15.333333333333334,10.427527671185215,21,201109,201149,41,1.9523809523809523,0.680056152468601,Lumpy
23186,FRENCH STYLE STORAGE JAR CAFE ,1970,75.76923076923077,69.16837872456325,26,201110,201149,40,1.5384615384615385,0.9128821557556571,Lumpy
23187,check,2239,101.77272727272727,84.51369673055922,22,201110,201144,35,1.5909090909090908,0.8304159571560085,Lumpy
23188,VINTAGE  2 METRE FOLDING RULER,3459,133.03846153846155,84.87000919958982,26,201124,201149,26,1.0,0.6379358887508919,Eratic
23189,SET OF 12 FORK CANDLES,1248,65.6842105263158,42.29401406500682,19,201131,201149,19,1.0,0.6438992525922512,Eratic
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1700,54.83870967741935,46.67840098246264,31,201119,201149,31,1.0,0.8511943708566717,Eratic
23191,BUNDLE OF 3 RETRO NOTE BOOKS,2215,71.45161290322581,46.62820227407259,31,201119,201149,31,1.0,0.6525843207658015,Eratic
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,3530,113.87096774193549,78.91841438493464,31,201119,201149,31,1.0,0.6930512311424855,Eratic
23193,BUFFALO BILL TREASURE BOOK BOX,1910,46.58536585365854,87.37590503386963,41,201109,201149,41,1.0,1.875608432664217,Eratic
23194,GYMKHANA TREASURE BOOK BOX,1802,43.951219512195124,68.24439582101675,41,201109,201149,41,1.0,1.5527304265603146,Eratic
23196,VINTAGE LEAF MAGNETIC NOTEPAD,1875,75.0,40.625320511556176,25,201125,201149,25,1.0,0.5416709401540823,Eratic
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1467,58.68,43.38655705784147,25,201125,201149,25,1.0,0.7393755463163169,Eratic
23198,PANTRY MAGNETIC  SHOPPING LIST,3282,131.28,51.440515808715084,25,201125,201149,25,1.0,0.39183817648320446,Smooth
23199,JUMBO BAG APPLES,14197,405.62857142857143,219.3664789817267,35,201115,201149,35,1.0,0.5408062805071799,Eratic
23200,JUMBO BAG PEARS,7037,219.90625,112.32135906234798,32,201118,201149,32,1.0,0.5107692894692533,Eratic
23201,JUMBO BAG ALPHABET,12785,365.2857142857143,219.11554451644798,35,201115,201149,35,1.0,0.599847012755235,Eratic
23202,JUMBO BAG VINTAGE LEAF,10820,338.125,153.28862719003797,32,201118,201149,32,1.0,0.4533489898411474,Smooth
23203,JUMBO BAG VINTAGE DOILY ,20013,625.40625,342.1263546415601,32,201118,201149,32,1.0,0.547046587144852,Eratic
23204,CHARLOTTE BAG APPLES DESIGN,7790,222.57142857142858,114.30281909813735,35,201115,201149,35,1.0,0.5135556698889354,Eratic
23205,CHARLOTTE BAG VINTAGE ALPHABET ,5668,161.94285714285715,100.03262493017048,35,201115,201149,35,1.0,0.6177032238101564,Eratic
23206,LUNCH BAG APPLE DESIGN,12124,346.4,183.3807033276434,35,201115,201149,35,1.0,0.529390021153705,Eratic
23207,LUNCH BAG ALPHABET DESIGN,7403,211.5142857142857,152.75978286350175,35,201115,201149,35,1.0,0.7222196947484212,Eratic
23208,LUNCH BAG VINTAGE LEAF DESIGN,6269,179.11428571428573,98.56194571363302,35,201115,201149,35,1.0,0.5502740628452952,Eratic
23209,LUNCH BAG VINTAGE DOILY ,13249,414.03125,210.17158648620662,32,201118,201149,32,1.0,0.5076225200059334,Eratic
23210,WHITE ROCKING HORSE HAND PAINTED,2702,96.5,111.24963587123098,28,201122,201149,28,1.0,1.1528459675775231,Eratic
23211,RED ROCKING HORSE HAND PAINTED,2307,85.44444444444444,80.09241457088726,27,201122,201149,28,1.037037037037037,0.9373624592171461,Eratic
23212,HEART WREATH DECORATION WITH BELL,2240,82.96296296296296,86.62140501208582,27,201122,201149,28,1.037037037037037,1.0440972925563916,Eratic
23213,STAR WREATH DECORATION WITH BELL,1671,69.625,63.841388033837084,24,201122,201149,28,1.1666666666666667,0.9169319645793477,Eratic
23214,JINGLE BELL HEART ANTIQUE GOLD,794,34.52173913043478,28.375516919948936,23,201122,201149,28,1.2173913043478262,0.8219608175803849,Eratic
23215,JINGLE BELL HEART ANTIQUE SILVER,3447,143.625,192.46452242245675,24,201122,201149,28,1.1666666666666667,1.3400488941511348,Eratic
23216,LAUREL HEART ANTIQUE GOLD,525,25.0,29.842922108935646,21,201122,201149,28,1.3333333333333333,1.1937168843574257,Lumpy
23217,LAUREL HEART ANTIQUE SILVER,1309,56.91304347826087,61.25350679644114,23,201122,201149,28,1.2173913043478262,1.0762648253003408,Eratic
23218,LAUREL STAR ANTIQUE GOLD,379,27.071428571428573,28.42118463864123,14,201129,201149,21,1.5,1.0498590631688052,Lumpy
23219,LAUREL STAR ANTIQUE SILVER ,430,25.294117647058822,18.00265503294706,17,201122,201149,28,1.6470588235294117,0.7117328733955816,Lumpy
23220,REINDEER HEART DECORATION GOLD,982,51.68421052631579,41.41128755354155,19,201123,201149,27,1.4210526315789473,0.8012367245593579,Lumpy
23221,REINDEER HEART DECORATION SILVER,1479,59.16,63.27234783062819,25,201122,201149,28,1.12,1.0695123027489553,Eratic
23222,CHRISTMAS TREE HANGING GOLD,775,45.588235294117645,46.53501211927614,17,201125,201149,25,1.4705882352941178,1.0207680077776702,Lumpy
23223,CHRISTMAS TREE HANGING SILVER ,791,39.55,33.40418347578953,20,201125,201149,25,1.25,0.8446064089959426,Eratic
23224,CHERUB HEART DECORATION GOLD,724,42.588235294117645,49.340727122136904,17,201122,201149,28,1.6470588235294117,1.1585529849120544,Lumpy
23225,CHERUB HEART DECORATION SILVER ,1272,66.94736842105263,62.9836607420356,19,201122,201149,28,1.4736842105263157,0.9407936746058777,Lumpy
23226,FILIGREE HEART DAISY WHITE,1199,42.82142857142857,36.093554950914836,28,201122,201149,28,1.0,0.8428853533157761,Eratic
23227,FILIGREE HEART BUTTERFLY WHITE ,1636,56.41379310344828,51.69313110032767,29,201121,201149,29,1.0,0.9163207835632655,Eratic
23228,FILIGREE HEART BIRD WHITE ,1348,48.142857142857146,46.07458871078205,28,201121,201149,29,1.0357142857142858,0.9570389346453244,Eratic
23229,VINTAGE DONKEY TAIL GAME ,1858,71.46153846153847,56.98015848993806,26,201124,201149,26,1.0,0.7973542092241063,Eratic
23230,WRAP ALPHABET DESIGN,7926,168.63829787234042,142.31768284093758,47,201102,201149,48,1.0212765957446808,0.8439226714009672,Eratic
23231,WRAP  VINTAGE DOILY ,7277,151.60416666666666,95.67358949548385,48,201102,201149,48,1.0,0.6310749341463825,Eratic
23232,WRAP VINTAGE LEAF DESIGN,8575,190.55555555555554,145.70448853689436,45,201103,201149,47,1.0444444444444445,0.7646299689982795,Eratic
23233,WRAP POPPIES  DESIGN,5150,109.57446808510639,110.64941593607045,47,201102,201149,48,1.0212765957446808,1.00981020368841,Eratic
23234,BISCUIT TIN VINTAGE CHRISTMAS,1925,74.03846153846153,72.40579024869808,26,201124,201149,26,1.0,0.9779483358265716,Eratic
23235,STORAGE TIN VINTAGE LEAF,725,27.884615384615383,45.54938148697689,26,201123,201149,27,1.0384615384615385,1.6334950602226197,Eratic
23236,STORAGE TIN VINTAGE DOILY ,2476,91.70370370370371,82.16578682284083,27,201123,201149,27,1.0,0.8959920210891366,Eratic
23237,SET OF 4 KNICK KNACK TINS LEAF,1037,38.407407407407405,29.310354247208714,27,201123,201149,27,1.0,0.7631432639099666,Eratic
23238,SET OF 4 KNICK KNACK TINS LONDON ,1846,68.37037037037037,49.973953329669754,27,201123,201149,27,1.0,0.7309299782779434,Eratic
23239,SET OF 4 KNICK KNACK TINS POPPIES,825,30.555555555555557,28.928736489376696,27,201123,201149,27,1.0,0.9467586487432372,Eratic
23240,SET OF 4 KNICK KNACK TINS DOILY ,4136,153.1851851851852,81.43144215890919,27,201123,201149,27,1.0,0.5315882345963607,Eratic
23241,TREASURE TIN GYMKHANA DESIGN,2177,80.62962962962963,62.38290455426694,27,201123,201149,27,1.0,0.7736970247887953,Eratic
23242,TREASURE TIN BUFFALO BILL ,1449,53.666666666666664,53.83521866985188,27,201123,201149,27,1.0,1.0031407205562464,Eratic
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4688,173.62962962962962,343.64686124299936,27,201123,201149,27,1.0,1.9791948066469673,Eratic
23244,ROUND STORAGE TIN VINTAGE LEAF,927,34.333333333333336,43.37227047496875,27,201123,201149,27,1.0,1.2632700138340411,Eratic
23245,SET OF 3 REGENCY CAKE TINS,6267,232.11111111111111,140.60373485939218,27,201123,201149,27,1.0,0.605760466124715,Eratic
23247,BISCUIT TIN 50'S CHRISTMAS,2160,86.4,77.31591039365702,25,201123,201149,27,1.08,0.8948600740006599,Eratic
23249,VINTAGE RED ENAMEL TRIM PLATE,799,30.73076923076923,38.889132355770236,26,201124,201149,26,1.0,1.2654786498748762,Eratic
23250,VINTAGE RED TRIM ENAMEL BOWL ,1058,40.69230769230769,33.03666960305682,26,201124,201149,26,1.0,0.8118652265401487,Eratic
23251,VINTAGE RED ENAMEL TRIM MUG ,1655,63.65384615384615,56.608085858959974,26,201124,201149,26,1.0,0.8893113186301869,Eratic
23252,VINTAGE RED ENAMEL TRIM JUG ,574,21.25925925925926,21.245076520297037,27,201123,201149,27,1.0,0.9993328676794773,Eratic
23253,16 PIECE CUTLERY SET PANTRY DESIGN,256,8.533333333333333,10.941012161881407,30,201116,201149,34,1.1333333333333333,1.2821498627204773,Eratic
23254,CHILDRENS CUTLERY DOLLY GIRL ,1690,46.94444444444444,40.6813010358353,36,201114,201149,36,1.0,0.8665839273905744,Eratic
23255,CHILDRENS CUTLERY CIRCUS PARADE,1006,27.944444444444443,28.04582418058442,36,201114,201149,36,1.0,1.003627903082544,Eratic
23256,CHILDRENS CUTLERY SPACEBOY ,2027,56.30555555555556,37.76076531037734,36,201114,201149,36,1.0,0.6706401337807519,Eratic
23263,SET OF 3 WOODEN HEART DECORATIONS,3846,137.35714285714286,85.85569904322635,28,201122,201149,28,1.0,0.6250544912143364,Eratic
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1965,72.77777777777777,65.57634032375098,27,201123,201149,27,1.0,0.9010489510133723,Eratic
23265,SET OF 3 WOODEN TREE DECORATIONS,1769,65.51851851851852,61.880387330577825,27,201123,201149,27,1.0,0.9444717116594693,Eratic
23266,SET OF 3 WOODEN STOCKING DECORATION,2052,76.0,59.22577401513894,27,201123,201149,27,1.0,0.7792865001991965,Eratic
23267,SET OF 4 SANTA PLACE SETTINGS,1154,50.17391304347826,43.64906765005832,23,201125,201149,25,1.0869565217391304,0.8699554211016823,Eratic
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,388,18.476190476190474,288.2368156651088,21,201123,201147,25,1.1904761904761905,15.60044620867857,Eratic
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,1734,82.57142857142857,73.51297261611138,21,201124,201149,26,1.2380952380952381,0.8902955161120756,Eratic
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,364,20.22222222222222,17.89694537050307,18,201125,201149,25,1.3888888888888888,0.8850137820578441,Lumpy
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,965,35.74074074074074,24.756650377055006,27,201122,201149,28,1.037037037037037,0.6926731193580157,Eratic
